Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=1,2,I,M, 2=C,D,H,K,L, 3=F, 4=A,G, 5=E, 6=B,J,O, 7=N}	1717.63	1167.64	0.10939462131142864	No
{1=1,2, 2=A,B,D,K,M,N, 3=F,H,I, 4=C,G,L, 5=E, 6=O, 7=J}	1628.24	1268.99	0.1116062824760919	No
{1=1,2,A, 2=D,J,L, 3=C,E,F,H,K, 4=M,O, 5=B,G, 6=I, 7=N}	1689.19	1290.71	0.11066327210998485	No
{1=1,2,A,N, 2=B,D,I,K, 3=F,O, 4=C,G, 5=E,H, 6=J, 8=M, 10=L}	1229.84	1073.26	0.1350043108325894	No
{1=1,2,A,N, 2=C,D,E,F,I, 3=J,K, 4=B,O, 5=G,L,M, 6=H}	1675.79	1267.06	0.10881389975452713	No
{1=1,2,A,M, 2=B,C,D,E,F,H,I,J,L, 3=G,K,N,O}	2231.99	1714.75	0.08836874018042729	No
{1=1,2,J, 2=A,D,E,F, 3=B,C,H,K,O, 4=L,M, 5=G, 6=I, 7=N}	1737.57	1428.71	0.10696793329549953	No
{1=1,2,J, 2=C,D,E,H,I,L,M, 3=F,K,N, 4=A,G, 6=B, 7=O}	1913.62	1409.4	0.10059088801194109	No
{1=1,2,A,J, 2=B,F,H,I, 3=D,K,L, 4=E,M, 5=C,G,N,O}	1807.23	1260.47	0.10390880255929354	No
{1=1,2,N, 2=B,C,D,E,F,I,J, 3=A,K,L,M,O, 4=H, 8=G}	1915.45	1648.42	0.09931017719342014	No
{1=2,3,4,H, 2=1,F, 3=D, 5=A,E,G, 6=B, 7=C}	10272.36	1469.65	0.04053607627113601	No
{1=1,2, 2=A,3,H, 3=F, 4=C,G,4, 5=B,D, 9=E}	10171.01	1467.45	0.041610710846733734	No
{1=3, 2=1,F, 3=A,2,H, 4=B,G,4, 6=D, 7=C,E}	9648.34	1513.7	0.04229010596513988	No
{1=1,2,3,H, 2=A,4, 3=D,F, 4=E, 6=C,G, 7=B}	10483.09	1447.28	0.040169599979288734	No
{1=1,2,3, 2=A,F,H, 3=C,D,G, 4=4, 6=E, 7=B}	11038.74	1865.38	0.03928573463467615	No
{1=1,2,3, 2=A,4,H, 3=B,D,F, 4=E, 6=C,G}	10922.72	1985.05	0.0399266598132169	No
{1=1,3, 2=A,2,4,H, 3=B,D,F, 4=C, 5=E,G}	11337.37	1982.34	0.03931575731158805	No
{1=1,3, 2=A, 3=B,C,2,H, 4=D,F,4, 5=E, 9=G}	10788.86	1854.24	0.04130047766462035	No
{1=1,2,3,4, 2=A,F,H, 3=D, 4=G, 5=B, 6=E, 11=C}	9327.06	1594.48	0.04247311847039365	No
{1=1,2,3, 2=A,F,4,H, 3=B,C,D,G, 5=E}	11877.92	2354.19	0.03817360047657622	No
{1=1,2,3, 2=F,4, 3=A,D, 4=B,C,E,H, 8=G}	10680.97	2602.75	0.040944467764012234	No
{1=1,3, 2=A,2,F,4, 3=B,D,H, 4=C,E, 10=G}	10966.53	2173.75	0.04060136821280747	No
{1=1,2, 2=D,3,4, 3=A,E,H, 4=B,F, 5=C, 9=G}	10649.61	2059.44	0.041123612298399274	No
{1=1, 2=2, 3=D,3, 4=A,F,H, 5=B,G,4, 6=C,E}	9661.74	1768.84	0.04300457974381751	No
{1=1,2,3, 2=A,4, 3=B,C, 4=D,F, 5=E, 6=H, 8=G}	10189.99	1747.48	0.04297951984638182	No
{1=1,2,3,4, 2=A,F, 3=D,H, 4=B,E, 5=G, 7=C}	10477.4	1987.04	0.040318752169249336	No
{1=1,2,3,H, 2=A,D,F,4, 3=C, 4=E, 5=G, 8=B}	11394.32	1736.45	0.038521774716589824	No
{1=2,3,4, 2=1,D, 3=A,E,F, 4=B,G, 5=C, 6=H}	10518.01	1941.04	0.04105875267385055	No
{1=1,2,H, 2=A,D,3,4, 3=B,C,F, 5=E,G}	11944.83	1968.52	0.03826779259834452	No
{1=1,3, 2=A,F, 3=B,C,2,G,4,H, 4=D, 9=E}	10859.87	2180.63	0.04057088231509578	No
{1=1,2,3,4, 2=A, 3=D,H, 4=B,C,E,F, 7=G}	10820.85	2548.55	0.04060072963320256	No
{1=1,2,3, 2=F,H, 3=A,D,G, 4=B,C,4, 5=E}	11404.94	1782.09	0.03874346128835594	No
{1=2,3,H, 2=1,4, 3=A,D, 4=B,C,E,F, 5=G}	11405.57	2138.09	0.03898609246573586	No
{1=1,2,3, 4=A,D,F,H, 5=C,G,4, 6=B, 8=E}	9279.7	1894.4	0.044156312068073376	No
{2=1,2,H, 3=3,4, 4=A,D, 5=F, 6=B,E,G, 8=C}	9143.91	1614.61	0.04383261178737186	No
{1=1,3, 2=A,2,F,4,H, 3=B,D, 4=C,E, 5=G}	11623.44	1944.81	0.03860655711658561	No
{1=1,2,H, 2=A,D,3, 3=F, 4=B,4, 5=G, 7=C, 8=E}	10274.96	1373.49	0.0408857738190337	No
{1=1,2,3, 2=A,H, 4=B,D,F,4, 5=E, 7=C, 8=G}	9931.84	1974.77	0.04203370327593262	No
{1=1,2,3,H, 2=A,D,F,4, 3=B,C, 5=G, 8=E}	11548.23	1859.78	0.03912449289063439	No
{2=1,2,H, 3=3,4, 4=A,D,F, 5=G, 6=E, 7=B, 8=C}	9176.66	1479.31	0.0432802061589378	No
{1=3, 2=1,2,F, 3=A, 4=C,D,G,4,H, 5=E, 7=B}	10241.19	2136.53	0.041137410688383155	No
{1=1,2,3,H, 2=A,F,4, 3=B,C, 5=G, 6=D, 9=E}	10894.81	1585.11	0.04042639164432125	No
{1=1,2,3,4, 2=A,F,H, 3=C,D,G, 4=B,E}	11878.69	2050.78	0.03790587798542719	No
{1=1,H, 2=A,2,3, 3=C,D,4, 4=F, 5=E,G, 6=B}	11206.7	1581.79	0.03935513789226936	No
{1=1,2,3, 2=A,F, 3=B,C,D,G,4, 4=H, 5=E}	11423.28	2253.61	0.03925619644676519	No
{1=1,3, 2=A,2,F,4,H, 3=B,D,G, 4=C, 5=E}	11627.99	2011.32	0.03849167254721912	No
{1=1,2,3, 2=A,4, 3=B,D,F, 4=H, 5=G, 6=E, 7=C}	9964.71	1889.01	0.04211557377941565	No
{1=1,2,3, 2=4, 3=A,D,F, 4=B,H, 5=C,G, 6=E}	10234.0	1966.78	0.04172076182122609	No
{1=1,2,4,H, 2=A,3, 3=B,C,D,F, 4=E, 5=G}	11992.06	2093.93	0.03810606625787531	No
{1=1,2,3, 2=A,F,H, 4=G, 5=C,D,4, 6=B,E}	10371.72	1805.86	0.04058443370512903	No
{1=1,3, 2=2,F, 3=D, 4=A,G, 5=B,4,H, 7=C, 9=E}	8999.26	1651.29	0.04453713057512853	No
{1=1,2,H, 2=A,D,3,4, 3=C,F, 5=G, 6=E, 7=B}	11102.16	1659.64	0.03938144062679909	No
{1=1,3,4, 2=A, 3=2,F,H, 4=B,C,D, 5=G, 6=E}	10645.84	2140.53	0.04072307091893667	No
{1=1,2,4,H, 2=A,D,3, 3=B,C,F, 5=E,G}	11943.06	1970.29	0.038274280326666986	No
{1=1,2,3,4, 2=A,F,H, 3=B,C,D,G, 5=E}	11876.14	2355.97	0.038180145834711264	No
{1=1,2,H, 2=D,3,4, 3=A, 4=B,C,E,F, 11=G}	11018.22	2158.26	0.0404102234258373	No
{1=1,2, 2=A,D,3,4, 3=B,C,F, 4=H, 5=E,G}	11256.63	2101.07	0.03987774718197059	No
{1=1,2,3, 2=A, 4=B,C,D,F,4,H, 5=E, 8=G}	10217.89	2535.99	0.04221308234400815	No
{1=1,2, 2=A,D,3,4, 3=B,C,F, 5=E,G, 6=H}	10809.24	2105.77	0.04107868249207454	No
{1=1,2,3,H, 2=A, 3=C,D,4, 4=E,F, 6=B,G}	11288.25	1637.99	0.03924953540995613	No
{1=1,2,3,H, 3=A,D, 4=C,4, 5=B,F, 6=E,G}	10695.3	1462.6	0.04071956145239532	No
{1=1,3,4, 2=A,2,F,H, 3=B,D, 4=C,E, 10=G}	11193.5	1946.59	0.03996839060724501	No
{1=1,2,4, 2=A,3,H, 3=D,F, 4=B,C, 5=G, 8=E}	10656.29	1795.89	0.04070502088885071	No
{1=1,2,3,4, 2=A,F,H, 3=D,G, 4=C, 5=E, 8=B}	10788.76	1705.39	0.03949623874931512	No
{1=1, 2=A,3, 3=F, 4=2,4, 5=D, 6=C, 7=B, 8=E,H, 10=G}	7655.91	1326.47	0.05026554005295838	No
{1=2,3,4, 3=1,D,F, 4=A,G, 5=E,H, 6=C, 9=B}	9143.26	1873.19	0.04361348203990426	No
{1=1,4, 2=A, 3=2,3,H, 4=B,C,D, 5=E,F, 7=G}	10423.8	2057.2	0.04160281510636212	No
{1=1,3,H, 2=A,4, 3=F, 4=B,C,2, 5=D, 6=G, 7=E}	10733.15	1378.12	0.040436268930938525	No
{1=4,H, 2=2,3, 3=F, 4=1, 5=D, 6=A, 7=E, 8=B,C,G}	8701.87	866.27	0.04479648394338633	No
{1=1,3, 2=A,2,4, 3=C,F, 4=H, 5=B, 6=D, 7=G, 8=E}	9748.79	1523.81	0.04335707603216554	No
{1=1,2,3,4,H, 2=A,F, 3=B, 4=C,D,G, 6=E}	11473.14	1635.9	0.03886859824273108	No
{1=3, 2=1,2, 3=A,D,F,4,H, 5=B,C,E,G}	10469.81	2615.7	0.0408895343093274	No
{1=1,2,3, 2=A,D,F,H, 3=C,G,4, 4=E, 5=B}	11836.76	1919.92	0.037893697744241096	No
{1=1,2,3,H, 4=D,F,4, 5=A, 7=B,C, 8=E, 10=G}	8827.27	1623.47	0.04511369115992594	No
{1=1,2,4, 2=A,D,3, 3=H, 4=B,F, 6=E, 7=C, 8=G}	9774.13	1679.53	0.04280619171401242	No
{1=1,2,3, 2=A,D,4, 3=B,E,F,H, 5=G, 6=C}	11079.65	2506.83	0.03961852833245926	No
{1=1,2,3,4, 2=F,H, 3=A,G, 4=B,C,D, 5=E}	11277.84	1928.43	0.038956270856462645	No
{1=2,3,4, 2=1,F, 3=A,H, 4=B,C, 5=D,G, 6=E}	10581.18	1692.65	0.04081418344496569	No
{1=1,2,3,4,H, 2=D,F, 3=A,E, 4=B,C,G}	12013.73	1771.47	0.03760569587005401	No
{1=1,3, 2=A,2,F,4, 3=B,D,G,H, 4=C, 5=E}	11399.25	2240.25	0.03907908136691493	No
{1=3,4, 2=1,2,H, 3=A,D,F, 4=E, 5=C, 6=B,G}	10614.57	1729.03	0.04032951197928272	No
{1=1,2,3, 2=D,F,4, 3=A,G,H, 4=B, 5=C,E}	11047.54	1890.25	0.03950434688619272	No
{1=1,2,3,4, 2=A,D, 3=B,E,F,H, 4=G, 5=C}	11414.95	2508.6	0.03905529336269543	No
{1=1,2,3,H, 4=D,F, 5=A,4, 6=G, 7=B,C, 8=E}	9169.94	1384.88	0.04358368070810922	No
{1=1, 2=2,3,H, 3=A,D,F, 4=C,G,4, 5=B,E}	11037.45	1679.99	0.039556894441049435	No
{1=1,3, 2=A,2,4, 3=C,D,F, 4=H, 5=E,G, 7=B}	10462.04	1914.29	0.0409907503535366	No
{1=1,3, 2=A,2,4, 3=B,D,F,H, 4=C,E,G}	11370.01	2404.19	0.03925430400679096	No
{1=1,2,3,H, 2=A,D, 3=F,4, 4=C,E, 5=B,G}	11525.44	1599.05	0.0385117600653126	No
{1=1,3, 2=A,F, 3=C,2, 4=D, 5=B,G,4,H, 9=E}	9893.12	1638.04	0.04289462653392305	No
{1=1, 2=A,2,3,4,H, 3=B,D, 4=C,E,F, 11=G}	10888.94	2142.57	0.0409213522665303	No
{1=1,2,3, 2=D,F,4,H, 3=A,E,G, 4=B, 5=C}	11623.76	2049.34	0.03813614581819425	No
{1=2, 2=1,3, 3=A,D,H, 4=B,C,F,4, 5=E, 9=G}	10432.86	2180.54	0.04183423454619141	No
{1=1,2,3,4, 2=A,H, 4=B,C,D,F, 5=E, 8=G}	10669.01	2316.88	0.04091239840774406	No
{1=1,2,4,H, 2=D,3, 3=A,F, 4=G, 5=B,C, 6=E}	10965.01	1432.59	0.039600945030968775	No
{1=1,3, 2=A,4, 3=B,2, 4=D,F,H, 5=C,E, 6=G}	10313.14	2044.85	0.04184474320543594	No
{1=1,3,4, 2=A,H, 3=B,C, 4=2,F, 5=D,G, 7=E}	10897.6	1475.8	0.04051302306538313	No
{1=1,3, 2=4, 3=A,2, 4=C,D,F,H, 5=B,E, 6=G}	10168.84	2247.18	0.04202504215457903	No
{1=1,2,3,4, 3=A,D, 4=B,C,E,F,H, 8=G}	10453.99	2829.8	0.04167559712167739	No
{1=1,2,3, 2=A,H, 3=B,C,F, 4=D,4, 6=G, 8=E}	10873.82	1752.5	0.0407153038656145	No
{1=1,2,4,H, 2=A,3, 3=D, 4=E,F, 5=B,C, 8=G}	10778.71	1457.76	0.0403235133783367	No
{1=1,3,4, 2=A,F,H, 4=B,C,2, 5=D, 7=E, 8=G}	10440.29	1807.3	0.04130320377156492	No
{1=1,2,3,H, 2=A,F,4, 5=C,D,G, 6=B,E}	10509.96	1808.57	0.040303232623239704	No
{1=2,3, 2=1, 3=A,D,F,4,H, 4=C,G, 5=B,E}	10804.76	1972.09	0.04021775622167109	No
{1=1,2,3,4, 2=A,F,H, 3=D,G, 4=B,C, 7=E}	11112.74	1755.46	0.03939656097209604	No
{1=2,3,4,H, 2=D,F, 3=1,E,G, 4=A, 5=B, 6=C}	11386.67	1599.0	0.03826732258320594	No
{1=1,2,H, 2=A,D,3, 3=B,C,F, 4=4, 5=E, 6=G}	11861.12	1790.84	0.038537202578002056	No
{1=1,3, 2=A,2,F, 3=B,D, 4=C,G, 5=4,H, 6=E}	10691.35	1634.17	0.04091954138241176	No
{1=4, 2=1, 3=A,3, 4=2,F, 5=B,D, 6=C,G,H, 7=E}	8768.21	2017.02	0.04595269443708394	No
{1=2,3, 2=1,D,F, 3=A, 4=C, 5=4, 6=B, 7=E,H, 8=G}	9295.07	1360.01	0.04482804481495196	No
{1=1,2,4, 2=A,D,3, 3=E,F,H, 4=C,G, 5=B}	11325.84	2195.95	0.03902853884015213	No
{1=1,3,4,H, 2=A,2, 3=C,D, 4=F, 5=E,G, 6=B}	11201.46	1587.03	0.03937571181278844	No
{1=1,2,3,4,H, 2=A, 3=B,C,D,F, 4=E, 5=G}	11990.36	2125.63	0.03811171711224803	No
{1=1,2,3,4, 2=A,D,F,H, 3=C, 4=E,G, 5=B}	11743.98	1970.72	0.0381770348457797	No
{1=1,2,3,4,H, 2=D,F, 3=A, 4=B,G, 5=C, 6=E}	11245.84	1526.04	0.03907976953991825	No
{1=2,3,4,H, 2=F, 3=1,G, 4=A,D, 5=B, 6=C,E}	10622.1	1182.41	0.03989570773103751	No
{1=1,2,3,H, 2=A,D, 3=F,4, 4=E, 5=B,C,G}	11276.26	1469.8	0.038863631259199415	No
{1=2,3,4,H, 2=1,F, 5=A,D,G, 6=C,E, 7=B}	9937.52	1652.36	0.041403570825726016	No
{1=1,2,H, 2=A,D,3,4, 4=B,F, 5=G, 6=E, 7=C}	10495.99	1632.38	0.04044066393167873	No
{1=1,2,3,4, 2=A,F,H, 3=C,D,G, 4=E, 5=B}	11709.19	2044.79	0.038119855342342183	No
{1=2,3,4,H, 2=1,F, 3=A,D,G, 4=C,E, 5=B}	11637.1	1662.2	0.03806961891947978	No
{1=1, 2=A,2,3,4,H, 3=B,C,D, 4=F, 5=E,G}	11479.4	2124.91	0.03930005605022483	No
{1=1,2,3, 2=A,D,F,4,H, 3=B,C,G, 4=E}	12174.98	2230.59	0.03759511354747307	No
{1=1,2,3,H, 4=D,F,4, 5=A,G, 7=B,C, 8=E}	9255.43	1555.66	0.04319567158067434	No
{1=1,2,4, 2=A,D,H, 3=B,E,3, 4=F, 5=G, 8=C}	10711.02	2080.25	0.040062502535766126	No
{1=1,2,3,4,H, 2=A,D, 3=B,C,E,F, 5=G}	12288.83	2388.6	0.03757064859278336	No
{1=1,2,3,H, 2=A,D,F,4, 3=B, 4=C, 5=G, 8=E}	11295.73	1736.26	0.039463210855090615	No
{1=1,4,H, 2=A,2,3, 3=B,C,D,F, 5=E,G}	11821.6	2091.35	0.03847599921213775	No
{1=1,2,3, 2=A,F,4,H, 3=D, 4=E, 5=B,C,G}	11031.7	1687.62	0.03931418492470689	No
{1=1,2,4,H, 2=A,D,3, 4=B,C,E,F, 8=G}	11321.41	2378.47	0.039453881589794466	No
{1=1,2,3,4,H, 2=A,F, 4=C, 5=B,D,G, 9=E}	10420.53	1530.2	0.040982425537759756	No
{1=1,2,3,H, 2=A,D,F,4, 3=C,G, 4=E, 8=B}	11571.91	1749.9	0.037998801389241554	No
{1=1,2,3,4,H, 2=D,F, 3=A,E,G, 4=B,C}	12102.98	1822.06	0.03734690199660989	No
{1=1,2,3,H, 2=A,F,4, 3=B,C, 4=D,G, 6=E}	11727.42	1585.39	0.03852508111259062	No
{1=1,3,H, 2=A,4, 3=F, 4=2, 5=D, 6=G, 7=E, 8=B,C}	9084.05	907.65	0.043236524916448534	No
{1=1,3, 2=A,2,F,4,H, 3=B,C,D,G, 5=E}	11880.49	2351.61	0.03816399535307898	No
{1=1,2,3,4, 2=A,H, 3=B,C,D, 4=F, 5=G, 6=E}	11302.1	2130.92	0.039733541229236155	No
{1=2,3,4, 2=1,D,F, 3=E,G, 4=A, 5=B, 6=C, 7=H}	10028.4	1733.55	0.04185047209726396	No
{1=1,3,4,H, 2=2,F, 3=A,D, 4=G, 5=B, 6=C,E}	10706.17	1410.82	0.03988445888858905	No
{1=1,2,3,H, 2=A,F, 3=D,4, 4=C,E, 5=G, 8=B}	11019.55	1552.03	0.039050454761893484	No
{1=1,3, 2=A,2,4, 3=F, 4=C,H, 5=B, 6=D, 7=G, 8=E}	9496.29	1669.19	0.04383551656752153	No
{1=1,2,3,4,H, 2=A,D,F, 3=G, 4=C,E, 5=B}	11812.53	1875.46	0.03773102363613598	No
{1=1,2,3, 2=A,D,F,H, 3=B,C,G,4, 5=E}	12003.7	2228.8	0.037958464285603004	No
{1=1,3,4,H, 2=A,2,F, 3=C,D,G, 4=E, 6=B}	11777.3	1810.86	0.037817860399072874	No
{1=1,2,3,4,H, 3=A, 4=B,D,F, 5=C,G, 8=E}	10349.74	1778.63	0.04133080969534916	No
{1=1,2,3,4, 2=A,F,H, 3=G, 4=B,C,D, 5=E}	11331.33	2116.22	0.03880478226701745	No
{1=1,2, 2=A,D,3, 3=F, 4=4, 6=C, 7=B, 8=E,H, 10=G}	8015.27	1398.23	0.04899662960291965	No
{1=1,2,3, 2=D,F,4,H, 3=A,G, 4=B,E, 5=C}	11449.33	1862.57	0.038476658733247404	No
{1=1,2,3,4,H, 2=D,F, 3=A, 4=B,C, 7=E, 8=G}	10977.98	1641.3	0.040207284573959445	No
{1=1,2,3,H, 2=A,D,4, 3=C,E, 4=F, 7=B, 11=G}	10996.0	1879.63	0.0401586004891787	No
{1=1,2,4, 2=A,D,3,H, 3=B,C,E,F, 10=G}	11630.56	2618.26	0.039297274148228846	No
{1=1,2,3, 2=A,4, 4=D,F,H, 5=B, 7=C,G, 8=E}	8880.25	1895.04	0.04513287987966603	No
{1=1,2,4,H, 2=A,D,3, 3=B,C,E,F, 5=G}	12290.53	2386.9	0.03756522003940103	No
{1=1,2,H, 2=A,D,3,4, 3=B, 4=F, 6=C,E, 8=G}	10651.5	1613.27	0.04094997722517872	No
{1=1,2,4,H, 2=D,3, 3=A,F, 4=B,C,E,G}	11727.97	2056.06	0.0382149170776171	No
{1=1,2,3,4,H, 2=A,F, 3=B,C, 4=G, 6=D, 9=E}	10981.38	1586.94	0.040163818019087236	No
{1=1,2,3, 2=A,F,H, 3=C,D,G,4, 4=B,E}	11882.22	2047.25	0.037892993331492625	No
{1=1,H, 2=A,3,4, 4=B,2,F, 5=D, 7=C,E, 8=G}	9707.93	1419.42	0.04260825818712172	No
{1=1,2,3,4,H, 2=A,D,F, 3=B,C, 4=G, 6=E}	11971.5	1861.55	0.038138476836158335	No
{1=2,3, 2=1,D,4, 3=A,F, 4=C, 6=B,G, 7=E,H}	9349.13	1584.06	0.044533706426007506	No
{1=1,2,3, 2=A,F,H, 3=4, 4=B,C, 5=D,G, 6=E}	10864.86	1635.81	0.039981962456261774	No
{1=1,2,3,H, 2=A, 3=B,C,D, 4=4, 5=F, 6=E,G}	11341.27	1750.26	0.039803223257884685	No
{1=1,3,4, 2=A,H, 3=B,2, 4=F, 5=D,G, 6=C, 7=E}	10144.68	1410.62	0.04174644400718036	No
{1=2,3,4,H, 2=1,D,F, 3=A, 4=B,C, 5=G, 8=E}	11072.06	1639.21	0.03973754033403397	No
{1=1,2,H, 2=A,3,4, 3=C,D, 4=E,F, 8=B,G}	10787.27	1608.0	0.04025606600260393	No
{1=1,3,4, 2=A,F, 3=G, 4=2, 5=D, 6=C, 7=B, 8=E,H}	8367.72	1162.95	0.04644905254531077	No
{1=1,2,H, 2=3,4, 4=D,F, 5=A, 7=B,C, 8=E, 11=G}	8742.64	1390.91	0.04553829449460961	No
{1=1,2,3,H, 2=A,4, 4=D,F, 5=G, 7=B,C, 8=E}	9410.8	1486.46	0.04263965285443513	No
{1=4,H, 2=3, 3=2,F, 4=1, 5=D, 6=A, 8=B,C,E,G}	8536.89	1438.82	0.04536072153141157	No
{1=1,2,H, 2=A,3,4, 3=B,D, 4=F, 6=C, 9=E, 10=G}	9855.72	1555.78	0.04331162394057605	No
{1=1,3,H, 2=A, 3=F, 4=B,2,4, 5=D,G, 7=C,E}	10081.42	1116.29	0.04115082840420151	No
{1=1,2,3,4,H, 2=A,D,F, 3=B,C,E,G}	12579.45	2417.63	0.036837035216464115	No
{1=1,2,3,4,H, 2=D, 3=A,F, 5=B,C, 6=E,G}	10787.75	1505.86	0.04018765884728158	No
{1=1,2,3,H, 2=A,4, 3=B,D,F, 4=E, 5=G, 6=C}	11241.74	1753.72	0.03908673520556096	No
{1=1,H, 2=A,2,3, 3=B,D,F, 4=C,4, 5=G, 8=E}	11066.45	1572.91	0.039984322867358285	No
{1=1,2,3,4,H, 2=A,D,F, 3=B,C,G, 4=E}	12405.02	2001.0	0.037158429268542105	No
{1=1,3,H, 2=2, 3=D, 4=F, 5=A,4, 6=G, 7=B,C, 8=E}	9294.34	968.79	0.04331139116253163	No
{1=1,3, 2=A, 3=C,2,F,4, 4=D, 5=B,G,H, 9=E}	9776.63	1755.46	0.043298754590478	No
{1=1,2,3,H, 2=D,F,4, 3=A,E,G, 4=C, 5=B}	11935.26	1817.98	0.0375320161326072	No
{1=1,2,3,H, 2=A,D, 3=B,C,F, 4=4, 5=E,G}	11946.63	1792.59	0.03826068388899234	No
{1=1,2,4, 2=A,D,3,H, 3=F, 4=B, 5=G, 7=C, 8=E}	10037.88	1769.75	0.04151221154704549	No
{1=1,2,H, 2=A,3,4, 3=D,F, 4=G, 5=E, 6=C, 7=B}	10487.32	1441.09	0.04002551464185335	No
{1=1,2,3,H, 4=D,4, 5=A,F, 6=G, 7=B,C, 8=E}	9057.51	1421.54	0.04402444149236143	No
{1=1,3, 2=A,2,F,4,H, 3=C,D,G, 5=E, 7=B}	11209.06	2040.44	0.038880118803292445	No
{1=1,2,3,H, 2=A,4, 3=B,C,F, 5=D, 6=G, 7=E}	11148.49	1698.26	0.03996167900338884	No
{1=1,3, 2=A,2,F,4,H, 3=D, 4=B,C,E, 5=G}	11452.95	2122.05	0.03871522021595405	No
{1=2,3,4,H, 2=1,D,F, 3=A,E,G, 5=B,C}	11686.39	1819.78	0.03786074681609578	No
{1=2,3,4,H, 2=1,F, 3=A,D,G, 4=B,C,E}	11806.59	1966.26	0.03786459367511714	No
{1=1,2,3,H, 3=A,D,F, 4=C,4, 5=B,G, 6=E}	11005.39	1578.67	0.03970735051834724	No
{1=1,2,3,4,H, 2=D,F, 3=E,G, 5=A, 7=B,C}	10754.21	1614.54	0.039024646140361455	No
{1=1,2,3,H, 2=A,D,F,4, 3=B,E, 4=C,G}	12239.49	1934.21	0.03737380693529314	No
{1=1,2,4, 2=A,D,3,H, 3=B,C,F, 4=E, 5=G}	11884.28	2201.62	0.038370238216717936	No
{1=1,2,3,4,H, 3=A,D, 4=B,E,F, 5=C,G}	11152.53	2039.58	0.03936439747472627	No
{1=1,3, 2=A,F, 4=2,G, 5=D,4,H, 6=C,E, 7=B}	9284.11	1784.07	0.043296075732110424	No
{1=1,2,3,4,H, 2=A,D,F, 3=E, 4=B,C,G}	12067.22	1834.91	0.03746975011684958	No
{1=3,4,H, 2=2, 3=D,F, 4=1, 6=A,E, 8=B,C,G}	9112.32	1324.45	0.04367979648661093	No
{1=1,2,3, 2=A,D,H, 3=F,4, 4=B,C,E, 5=G}	11463.13	2138.16	0.038794865401980856	No
{1=2,3, 2=1,F, 3=A,D,G, 5=4, 6=B,C,E, 7=H}	9279.43	2135.94	0.043826185707179215	No
{1=1,3,H, 2=A,2,F, 3=D,G, 4=C,4, 5=B,E}	11523.32	1302.11	0.038296468930498505	No
{1=1,2,3,4,H, 2=A, 3=B,D,F, 4=E, 6=C, 8=G}	10980.44	1785.49	0.03996009190884048	No
{1=1,2,3,4,H, 2=A, 3=B,C,D, 4=E,F, 5=G}	11878.19	1931.68	0.03842859689423143	No
{1=1,4,H, 2=2,3, 3=A, 4=B,C,F, 5=D, 9=E, 10=G}	9887.45	1484.51	0.043253856308126365	No
{1=1,2,3,H, 2=A,D,4, 3=C,F, 4=E, 5=G, 8=B}	11281.29	1661.38	0.03882041158386365	No
{1=1,2,3, 2=D,F,4,H, 3=A,E,G, 5=C, 7=B}	11122.82	2049.34	0.03873314254019001	No
{1=1,2,3,4,H, 2=D,F, 3=A, 4=B,G, 6=C,E}	10997.12	1554.82	0.03940987019999795	No
{1=1,2,3,4, 2=F,H, 3=A,D,G, 4=E, 5=B,C}	11154.03	1760.68	0.03892400922328728	No
{1=1,2,3, 2=A,D,F,4,H, 3=E,G, 5=B, 6=C}	11259.04	2021.0	0.03850648627663238	No
{1=1,2,3,H, 2=A,4, 4=B,F, 6=D, 7=C,E, 8=G}	9578.6	1428.92	0.04292199687897473	No
{1=4,H, 2=2,3, 3=1,F, 4=A, 5=B,D, 7=E, 8=C,G}	9299.08	1175.45	0.04345031714559457	No
{1=1,2,3,4, 2=A,F,H, 3=D,G, 4=C, 7=E, 8=B}	10448.35	1705.39	0.04033368666260348	No
{1=1,2,H, 2=A,D,3,4, 3=F, 4=B, 7=C, 8=G, 9=E}	9845.52	1536.61	0.04242638461709291	No
{1=F,H,I, 2=D, 3=A,B, 4=C, 5=E, 6=G, 7=J}	5901.16	1300.42	0.04699113808266198	No
{1=F,H,I, 2=A,B,D, 4=E, 5=C, 6=J, 9=G}	5747.82	1507.53	0.047654089044593465	No
{1=F,H,I, 2=A,B,D, 3=E, 4=C, 5=G, 6=J}	6143.74	1511.83	0.04567745797567858	No
{1=F,H,I, 2=A,B,D, 4=C, 6=G, 7=J, 9=E}	5885.03	1533.6	0.04713315291754499	No
{1=H, 2=A,D,F, 3=B,I, 5=C,E, 6=G, 8=J}	5729.29	1474.59	0.04803395329930959	No
{1=H, 3=A,B,D,F,I, 4=C,E,G, 6=J}	5882.97	2079.03	0.047079018641858116	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,G, 6=J}	6279.8	1638.89	0.04517720659772421	No
{1=F,H,I, 2=D, 3=A,B, 4=C,E, 6=G, 7=J}	5928.85	1421.9	0.04682824064311594	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,J, 5=G}	6261.84	1522.9	0.04504104180757495	No
{1=H, 2=A,B,D,I, 4=F, 5=C,E,G, 9=J}	5776.62	1887.23	0.04783549860455972	No
{1=H, 2=B,D,F, 3=A, 4=C,G, 5=E,I, 8=J}	5952.31	1627.68	0.04695656292484278	No
