Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=F,H, 2=B,D, 3=A, 4=C, 5=J, 6=E,G, 8=I}	5845.55	1325.12	0.04738664990970449	No
{1=F,H, 2=A,I, 3=B,D, 4=C, 5=E,J, 6=G}	5877.34	1377.92	0.046792435799059055	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C,E, 6=J, 11=G}	5469.37	1154.39	0.04905784296417645	No
{1=F,H,I, 2=A,D, 3=B, 4=C, 5=J, 7=E,G}	5863.28	1356.58	0.04709890049633318	No
{1=F,H,I, 2=D, 4=A,B, 5=E, 6=C, 7=J, 10=G}	5357.52	1279.46	0.0500240986272707	No
{1=F,H, 2=D,I, 4=B, 5=E, 7=A, 8=C, 9=J, 10=G}	5016.96	1025.05	0.05278137802801468	No
{1=F,H,I, 2=B,D, 4=A, 5=C,E, 6=J, 7=G}	5802.4	1376.92	0.047513394373022586	No
{1=F,H,I, 2=B,D, 4=A, 5=C, 6=J, 7=E, 8=G}	5679.59	1256.22	0.04817723757974924	No
{1=F,H,I, 2=B, 3=A,D, 5=C, 6=J, 7=E, 8=G}	5620.51	1322.92	0.04817897262251821	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 7=E,J, 8=G}	5565.27	1059.49	0.048562097090518015	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=J, 6=E, 7=G, 8=I}	5776.11	1219.28	0.04763908765874719	No
{1=F,H, 2=B, 3=A,D, 4=C,G, 5=E,I, 8=J}	5907.97	1663.45	0.046992074237934514	No
{1=H,I, 2=A,B, 3=D, 4=F, 5=C, 6=J, 7=E, 8=G}	5528.95	1178.44	0.048595333014220754	No
{1=H, 2=D,F, 3=I, 4=B, 5=A, 6=C,G, 7=E,J}	5463.62	1362.98	0.04998161883621039	No
{1=F,H,I, 2=B,D, 3=A,E, 5=C, 6=G,J}	5956.29	1451.9	0.04670511390348062	No
{1=F,H, 2=D,I, 3=B, 4=A, 6=C, 7=E,J, 11=G}	5276.49	1054.85	0.05052631600089654	No
{1=H,I, 2=D, 4=B, 5=F, 7=A,E, 8=C, 9=J, 10=G}	4822.49	1022.06	0.05420590923622585	No
{1=F,H,I, 2=B,D, 3=A, 5=E, 6=C, 9=J, 11=G}	5392.24	1241.81	0.04969886807181635	No
{1=H,I, 2=B, 3=D, 5=F, 6=E, 7=A, 8=C, 9=J, 10=G}	4884.65	919.32	0.05318451000473579	No
{1=F,H, 2=D, 3=I, 4=B, 5=A, 6=C,E, 7=J, 8=G}	5393.97	1084.66	0.05019986480996188	No
{1=F,H, 2=B, 3=D,I, 4=A, 5=C, 7=E,J, 8=G}	5522.41	1101.95	0.048855627047679435	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,J, 8=G,I}	5734.91	1256.55	0.047746233866030545	No
{1=F,H,I, 2=D, 3=A,B, 5=C,E, 6=G, 8=J}	5787.77	1422.55	0.047793691141098105	No
{1=F,H,I, 2=B,D, 3=E, 4=A, 5=C,G, 6=J}	5996.52	1575.64	0.046658725470155565	No
{1=F,H, 2=B, 3=A,D, 4=C, 5=I,J, 6=E, 10=G}	5545.01	1292.27	0.0482186281951674	No
{1=F,H, 2=B, 3=A,D, 4=C, 5=J, 6=G, 7=E, 8=I}	5729.76	1302.06	0.04775200154104798	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E, 6=G,I,J}	5887.57	1408.02	0.04711127266788962	No
{1=F,H, 2=D,I, 3=A,B, 5=C,E,G, 6=J}	5887.73	1819.85	0.04736828053731672	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=J, 6=G, 7=E, 8=I}	5818.3	1226.55	0.047564157048701095	No
{1=H,I, 2=B,F, 3=D, 4=A, 5=C,G, 6=E,J}	5784.89	1459.94	0.04756860217820716	No
{1=F,H,I, 2=B,D, 3=E, 4=A, 5=C, 6=J, 8=G}	5789.0	1229.69	0.0474045624310007	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C, 6=G, 7=E,J}	5729.64	1045.88	0.04819586006690598	No
{1=H, 3=D, 4=B, 5=F, 6=E, 7=A, 8=C,I, 9=J, 10=G}	4614.49	933.56	0.05561135711629466	No
{1=F,H, 2=I, 3=D, 4=B, 5=E, 7=A, 8=C, 9=J, 11=G}	4861.65	919.02	0.05352523023263099	No
{1=F,H, 2=B,D, 3=A,I, 4=C,E, 6=J, 8=G}	5840.11	1399.98	0.047073803098677945	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 7=E, 8=G,J}	5749.47	1342.62	0.04769664536316474	No
{1=F,H, 2=B,D,I, 3=A,E, 4=C, 5=J, 8=G}	5915.32	1385.44	0.04658597808450028	No
{1=F,H,I, 2=D, 3=A, 4=B, 6=C,G, 7=E, 8=J}	5580.49	1405.65	0.04924756117982894	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,J, 6=G,I}	5913.74	1257.68	0.04693235853297419	No
{1=F,H,I, 2=D, 3=A, 4=B, 5=E, 6=C, 9=J, 10=G}	5335.57	1034.66	0.05021218522619074	No
{1=F,H,I, 2=B,D, 4=A, 6=C, 7=E,J, 8=G}	5562.41	1256.07	0.04902720442554972	No
{1=F,H, 2=B,D, 3=A, 5=C,I, 6=E,J, 7=G}	5719.67	1291.52	0.04806218408685088	No
{1=H,I, 2=B,F, 3=A,D, 5=C, 6=E,J, 8=G}	5606.83	1364.08	0.04816391856953177	No
{1=F,H, 2=D,I, 3=A, 4=B, 5=C, 7=E, 8=G, 9=J}	5487.13	1074.35	0.04953482576561433	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 5=E, 6=J, 11=G}	5652.78	1256.29	0.04781201310228183	No
{1=F,H, 2=D,I, 3=A, 4=B, 6=C, 7=E, 8=G, 9=J}	5395.74	1073.61	0.05023314431205215	No
{1=H,I, 2=F, 3=D, 4=B, 5=A, 6=C,E, 7=J, 8=G}	5307.36	1059.27	0.05033393528847283	No
{1=F,H,I, 2=D, 3=B, 4=A, 6=C, 7=E,J, 10=G}	5364.54	1033.62	0.04998592459642003	No
{1=F,H, 2=B,D, 3=A,I, 4=C, 5=E,J, 10=G}	5702.88	1279.0	0.04755588939275605	No
{1=F,H,I, 2=A,D, 3=B, 4=C, 6=E,G, 8=J}	5882.25	1383.53	0.047168836838162045	No
{1=H, 2=D, 3=I, 4=B, 5=F, 6=E, 7=A, 8=C, 9=J, 11=G}	4740.1	827.17	0.05480369837718542	No
{1=F,H,I, 2=D, 3=A,B, 4=C, 5=G, 6=J, 7=E}	5946.54	1309.47	0.04697133814935201	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 5=J, 6=E, 10=G}	5718.55	1256.44	0.04746531418291079	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=E, 6=C,G, 7=J}	5692.67	1361.93	0.048457011540826336	No
{1=F,H,I, 2=D, 3=A,B, 4=G, 5=C, 6=J, 7=E}	5924.68	1343.2	0.04730460777740353	No
{1=F,H,I, 2=D, 4=B, 5=E, 7=A, 8=C, 9=J, 11=G}	4971.46	1003.52	0.05304660629699814	No
{1=F,I, 2=H, 3=D, 4=B, 6=E, 7=A, 8=C, 9=J, 10=G}	4859.06	935.37	0.05366940668401232	No
{1=F,H,I, 2=B,D, 3=A, 5=C, 6=G, 7=E,J}	5821.1	1268.59	0.047619739596511425	No
{1=F,H,I, 3=D, 4=B, 5=E, 7=A, 8=C, 9=J, 11=G}	4882.92	1001.78	0.053343336854155196	No
{1=H,I, 2=D,F, 4=B, 5=A, 6=C, 7=E,G,J}	5437.04	1321.95	0.049981748698721455	No
{1=F,H, 2=B,D,I, 3=A, 4=C,G, 5=E, 8=J}	6060.24	1641.12	0.04643071451161313	No
{1=F,H,I, 2=B,D, 3=A,E, 5=C,G, 7=J}	6000.21	1709.87	0.046657722518215844	No
{1=F,H,I, 2=A,D, 3=B, 4=C, 5=J, 6=E,G}	5959.97	1358.21	0.0466725626923314	No
{1=F,H,I, 2=D, 3=A, 4=B, 6=C, 7=E, 8=J, 10=G}	5306.78	1048.44	0.05042608905769614	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 6=J, 7=E, 11=G}	5388.39	1058.93	0.04925905951423883	No
{1=F,H, 2=B,D, 3=A,E, 4=C, 6=I,J, 7=G}	5873.11	1329.32	0.04697735882808902	No
{1=H, 2=B,F, 3=D,I, 4=A, 5=C, 6=E,J, 8=G}	5534.5	1142.53	0.048652275480630246	No
{1=F,H,I, 3=D, 4=A,B, 5=C, 6=E,J, 8=G}	5494.84	1292.73	0.049018560703976824	No
{1=F,H,I, 2=B, 3=D, 4=A,E, 5=C, 6=J, 8=G}	5673.01	1165.32	0.047783499840779495	No
{1=F,H, 3=D,I, 4=B, 5=A, 6=C, 7=E,J, 8=G}	5278.18	1050.59	0.05065625440892264	No
{1=H,I, 2=B,F, 3=A,D, 4=C, 6=E,J, 8=G}	5698.79	1364.05	0.04752335480876074	No
{1=F,H, 3=D, 4=B, 6=E,I, 7=A, 8=C, 9=J, 10=G}	4816.82	966.96	0.05402660919556117	No
{1=F,H, 2=B,I, 3=A,D, 4=C, 5=E, 6=G,J}	5883.45	1432.24	0.046777749703194454	No
{1=F,H, 3=D, 4=B, 5=E, 7=A, 8=C,I, 9=J, 10=G}	4802.99	1039.11	0.054155030896213666	No
{1=F,H, 2=B,D, 3=A,E, 4=C, 5=G,J, 6=I}	6038.43	1438.44	0.04634250263741327	No
{1=F,H, 2=D, 3=B, 4=A,E, 5=C, 6=G,I,J}	5731.68	1318.36	0.04810787553462894	No
{1=F,H,I, 2=B,D, 3=A,E, 5=C, 6=G, 7=J}	5930.51	1368.48	0.046876638319457785	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 6=E, 7=J, 8=G}	5592.51	1058.9	0.04836549683982832	No
{1=F,H, 2=D,I, 3=B, 4=A, 5=C, 6=G, 7=E,J}	5708.36	1067.26	0.04833663160610787	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 6=E,G, 7=J}	5730.34	1173.11	0.04780670131173184	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 6=E,J, 7=G}	5686.67	1059.51	0.04788323013197079	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E, 6=I,J, 8=G}	5749.74	1216.51	0.04765228076881833	No
{1=F,H,I, 2=B, 3=A,D, 5=C,E, 6=G, 7=J}	5786.99	1448.25	0.047438375863907804	No
{1=F,H,I, 2=A,B, 3=D, 4=C, 5=J, 6=E, 7=G}	5863.98	1293.32	0.0467143405815544	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C, 7=E,J, 8=G}	5591.81	1034.18	0.04877360033825996	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C,E, 6=G,J}	5809.84	1242.35	0.04764069494594764	No
{1=F,H,I, 2=D, 3=B, 4=A,E, 5=C, 7=G,J}	5742.16	1226.33	0.04787835375346127	No
{1=F,H,I, 2=B,D, 3=A, 4=E, 5=C, 7=G,J}	5833.62	1328.34	0.04731123956400617	No
{1=F,H, 3=D,I, 4=B, 5=A, 6=C,E, 7=J, 8=G}	5305.43	1169.6	0.05043551536289066	No
{1=F,H, 3=D,I, 4=B, 6=E, 7=A, 8=C, 9=J, 10=G}	4879.65	1022.34	0.05348101899746864	No
{1=F,H, 2=B,D, 3=E, 4=A, 5=C, 6=G, 7=J, 8=I}	5754.35	1192.29	0.04798284628239342	No
{1=F,H, 2=B,D, 3=A, 4=C,E,G, 6=I,J}	6054.9	1729.86	0.0464265555644118	No
{1=F,H, 2=D, 3=B, 4=A, 5=C,E, 7=G,J, 8=I}	5567.92	1249.57	0.04907266906219017	No
{1=F,H, 2=B,D, 4=A, 5=C,I, 6=E,J, 7=G}	5690.21	1291.43	0.04825168940712507	No
{1=F,H,I, 2=D, 4=B, 6=E, 7=A, 8=C,G, 9=J}	5146.93	1341.29	0.052169238982329225	No
{1=F,H, 2=D,I, 4=B, 6=E, 7=A, 8=C, 9=J, 10=G}	4989.78	1025.07	0.053012243448751946	No
{1=F,H,I, 2=D, 3=B, 4=A,E, 6=C, 7=J, 8=G}	5582.38	1139.78	0.04882467160721126	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 6=J, 7=E,G}	5869.39	1343.53	0.047076610036119286	No
{1=F,H, 2=D,I, 3=B, 4=A,E, 5=C,G, 7=J}	5860.02	1507.34	0.0475231238414806	No
{1=F,H, 2=B,D, 3=E,I, 4=A, 5=C, 7=J, 11=G}	5517.71	1173.92	0.048708968233046726	No
{1=H, 2=D,I, 4=B, 5=F, 6=E, 7=A, 8=C, 9=J, 10=G}	4828.46	913.73	0.05413458922101196	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 6=E,J, 11=G}	5625.6	1256.97	0.047999510483362984	No
{1=F,H,I, 2=B,D, 3=A, 4=C,G, 5=E, 7=J}	6107.28	1619.74	0.04616581151581515	No
{1=F,H,I, 2=B,D, 4=A, 5=C,E, 7=G,J}	5776.62	1463.3	0.04769502225472834	No
{1=F,H, 2=B, 3=A,D, 4=C,G, 5=E,I,J}	5985.69	1667.44	0.046503745417962226	No
{1=F,H,I, 2=D, 3=A,B, 6=C, 7=E,J, 8=G}	5529.88	1297.08	0.049249291905276445	No
{1=F,H, 2=B,D, 3=A,E,I, 5=C, 6=G,J}	5913.43	1494.07	0.04696720618872139	No
{1=F,H, 2=I, 3=D, 4=B, 6=E, 7=A, 8=C, 9=J, 11=G}	4834.46	919.04	0.05376695256180817	No
{1=H,I, 2=B, 3=D, 5=F, 6=E, 7=A, 8=C, 9=J, 11=G}	4817.87	919.17	0.053653894182107184	No
{1=F,H,I, 2=B,D, 4=A, 5=G, 6=C, 7=E,J}	5769.94	1301.57	0.048187420257340026	No
{1=F,H,I, 2=D, 4=A,B, 6=C, 7=E,J, 8=G}	5438.96	1293.64	0.049899027174032606	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,J, 6=I, 7=G}	5844.3	1217.83	0.04717847150962753	No
{1=F,H,I, 2=B,D, 3=A,E, 4=C, 6=J, 8=G}	5910.42	1364.06	0.04662570668216444	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,I, 7=G, 8=J}	5787.27	1220.5	0.04757164523425118	No
{1=F,H, 2=D,I, 3=B, 4=A, 5=C,E, 7=J, 11=G}	5422.32	1175.77	0.04940605705934045	No
{1=F,H, 2=D, 3=B,I, 4=A,E, 5=C, 6=G, 7=J}	5768.74	1186.65	0.047890402808516905	No
{1=F,H, 2=D, 3=I, 4=B, 5=A,E, 6=C, 7=G,J}	5489.54	1157.69	0.04966195088920402	No
{1=F,H,I, 2=B, 3=D, 4=A,E, 5=C, 6=G,J}	5810.83	1253.3	0.04724420011627919	No
{1=H,I, 3=D, 4=B, 5=A,F, 6=C,E, 7=J, 8=G}	5186.97	1246.71	0.05108019259158356	No
{1=F,H, 3=D, 4=B, 5=A,I, 6=C,G, 7=E,J}	5373.86	1429.16	0.0503203081887471	No
{1=F,H, 3=D,I, 4=B, 5=A, 6=E, 7=C, 8=J, 10=G}	5052.96	1035.45	0.05190670208665228	No
{1=F,H,I, 2=B, 3=A,D, 4=C, 5=J, 7=E, 8=G}	5738.64	1322.88	0.047358052542659713	No
{1=H, 2=D, 3=I, 4=B, 5=A,F, 6=C,E, 7=J, 10=G}	5096.77	1183.6	0.051750296840347945	No
{1=F,H, 2=B, 3=D,I, 4=A, 5=C, 6=E,G, 7=J}	5687.47	1215.57	0.04808601491222431	No
{1=F,H,I, 2=B, 3=A,D, 4=C, 6=G,J, 8=E}	5823.51	1437.16	0.04714602840690578	No
{1=F,H, 2=B,D, 3=A,E,I, 4=C,G, 5=J}	6171.36	1755.02	0.04572235385151541	No
{1=F,H, 2=B,I, 3=D, 6=E, 7=A, 8=C, 9=J, 10=G}	5024.69	1051.51	0.05228147337230469	No
{1=F,H,I, 2=B,D, 3=A, 5=C,E, 7=J, 10=G}	5601.83	1377.25	0.048292713324786594	No
{1=F,H, 2=B,D,I, 3=A, 4=C,G, 5=E, 6=J}	6111.78	1641.12	0.0461270973683384	No
{1=F,H, 3=D,I, 4=B, 5=A,E, 6=C, 7=J, 8=G}	5332.61	1156.32	0.05022645419280976	No
{1=F,H,I, 2=D, 4=B, 5=A,E, 6=C, 7=G,J}	5532.4	1223.99	0.049366317088515264	No
{1=F,H, 3=D,I, 4=B, 5=A, 6=C, 7=E,G,J}	5346.57	1300.12	0.05030667235421544	No
{1=F,H, 2=B,D, 3=A, 4=G, 5=C, 6=E,J, 8=I}	5867.21	1274.09	0.04767563265021541	No
{1=F,H,I, 3=D, 4=B, 7=A,E, 8=C, 9=J, 10=G}	4895.27	1131.66	0.05337317049605119	No
{1=F,H, 2=B,D, 3=A,E,I, 4=C, 6=J, 8=G}	5867.56	1406.23	0.04689192159461903	No
{1=F,H, 2=B,D,I, 3=A, 4=C,E, 6=G,J}	5999.52	1487.42	0.04642102857482047	No
{1=F,H, 2=B,D, 3=I, 4=A, 6=C,G, 7=E,J}	5657.38	1546.43	0.0487159977632092	No
{1=F,H, 2=B,D,I, 3=A, 4=C, 6=E,J, 11=G}	5604.32	1278.35	0.04814051780961982	No
{1=F,H,I, 2=D, 4=B, 7=A,E, 8=C, 9=J, 10=G}	4983.81	1133.4	0.053082342139531204	No
{1=F,H, 2=D, 3=B,I, 4=A, 5=E, 6=C, 7=J, 8=G}	5511.99	1061.16	0.04933762290602614	No
{1=F,H,I, 2=D, 4=A,B, 5=C, 6=G, 7=E,J}	5668.18	1306.08	0.048617725280918136	No
{1=F,H,I, 2=B,D, 3=E, 4=A, 5=C, 7=G,J}	5831.61	1316.01	0.04730251262039934	No
{1=F,H, 2=B,D, 3=I, 4=A, 5=C,G, 6=E, 7=J}	5845.71	1550.18	0.04765437336412767	No
{1=H, 2=D, 3=I, 4=B, 5=F, 7=A,E, 8=C, 9=J, 11=G}	4712.86	956.88	0.05506614770929223	No
{1=F,H, 2=I, 3=B,D, 4=A, 5=C,E, 7=J, 10=G}	5400.55	1289.9	0.04925764754738756	No
{1=F,H, 2=D,I, 4=B, 5=A, 6=C, 7=E,J, 8=G}	5388.31	1053.32	0.05026537241161554	No
{1=H,I, 3=D, 4=B, 5=F, 6=E, 7=A, 8=C,G, 9=J}	4897.07	1228.21	0.05353105962982284	No
{1=F,H,I, 2=D, 3=B, 4=A, 6=C, 7=E,J, 11=G}	5297.77	1033.47	0.05036971404803322	No
{1=F,H,I, 3=B,D, 4=A, 5=E, 6=C, 7=J, 8=G}	5466.31	1237.2	0.049254695568457504	No
{1=F,H,I, 2=B,D, 3=A, 4=C,E, 6=J, 8=G}	5882.97	1378.06	0.04680683671723695	No
{1=F,H,I, 2=B, 3=A,D, 4=C, 5=E, 6=J, 11=G}	5564.24	1322.91	0.048006343510533074	No
{1=F,H,I, 2=B,D, 3=A, 5=G, 6=C, 7=E,J}	5799.4	1301.65	0.04800313285573768	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=J, 6=I, 7=E, 8=G}	5721.49	1216.48	0.04784127929313068	No
{1=F,H,I, 2=B,D, 7=A,E, 8=C,G, 9=J}	5243.14	1694.75	0.051441120268869	No
{1=F,H, 3=D, 4=B, 5=E,I, 7=A, 8=C, 9=J, 11=G}	4797.92	967.11	0.054093460689497455	No
{1=F,H, 2=D, 3=B, 4=A, 6=C, 7=E,G,J, 8=I}	5422.1	1285.67	0.050170818966139466	No
{1=F,H,I, 2=B,D, 3=A,E, 5=C, 6=J, 7=G}	5886.85	1363.85	0.04694906352308092	No
{1=F,H,I, 2=D, 4=A,B, 6=C,G, 7=E,J}	5576.79	1650.5	0.049279080224020944	No
{1=F,H,I, 3=D, 4=B, 7=A,E, 8=C,G, 9=J}	5031.15	1469.25	0.05267738176018855	No
{1=F,H, 2=D, 3=B, 4=A, 5=E, 6=C,I, 7=G,J}	5517.54	1148.12	0.04944390832178585	No
{1=F,H,I, 2=B,D, 4=A, 5=C,E, 6=J, 8=G}	5734.02	1376.99	0.04779901478766986	No
{1=F,H,I, 2=B,D, 3=A, 4=E, 5=C, 6=G, 8=J}	5877.29	1246.59	0.04721146839800679	No
{1=F,H, 2=A,D,I, 3=B, 4=C, 5=E,J, 10=G}	5692.18	1291.52	0.04761995168120351	No
{1=F,H,I, 2=B,D, 3=A,E, 4=G, 5=C, 6=J}	6096.09	1396.17	0.04621637295517382	No
{1=F,H,I, 2=B,D, 3=E, 4=A, 5=C, 6=J, 7=G}	5857.38	1229.62	0.04712479372682424	No
{1=F,H, 2=B,D, 3=A, 4=G, 5=C,E, 6=J, 8=I}	5894.4	1367.12	0.04749316563717946	No
{1=F,H, 2=B, 3=D,I, 4=A, 5=C, 6=E, 7=J, 10=G}	5413.77	1101.54	0.04917797271531947	No
{1=F,H, 2=B,D, 3=A, 4=C,E, 5=J, 6=G,I}	5941.28	1385.8	0.04674044353235081	No
{1=F,H, 2=B,D,I, 3=A, 4=C, 5=E,G, 8=J}	5990.14	1393.42	0.04670361158794472	No
{1=F,H, 2=B, 3=A,D, 4=C,E, 5=I,J, 6=G}	5873.43	1421.81	0.04680510308346	No
{1=H,I, 2=D,F, 3=B, 4=A, 5=C, 6=G, 7=E,J}	5688.71	1086.36	0.048380268045513035	No
{1=F,H, 2=B,D,I, 3=A, 4=C, 5=E, 6=G, 7=J}	5946.21	1282.21	0.04677843827451632	No
{1=F,H, 2=D,I, 4=B, 5=E, 7=A, 8=C, 9=J, 11=G}	4950.19	1024.9	0.05322469765493712	No
{1=F,H, 2=B,D, 3=A,E, 5=C, 6=I,J, 7=G}	5781.15	1329.17	0.04759533886918838	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C,E, 6=J, 11=G}	5442.82	1179.7	0.0488560210101847	No
{1=H, 2=F,I, 3=B,D, 4=A, 5=C, 6=G, 7=E,J}	5578.9	1195.41	0.0487285976125879	No
{1=F,H,I, 2=B, 3=A,D, 4=C,E, 6=J, 8=G}	5794.43	1444.67	0.04698116964961753	No
{1=F,H,I, 2=B,D, 4=A, 5=C, 7=E,J, 10=G}	5517.93	1256.99	0.048871699103021075	No
{1=F,H, 2=B,D, 3=A, 4=C,E, 5=G, 6=I,J}	5984.8	1355.95	0.04669829768381207	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C,G, 6=J, 7=E}	5825.11	1394.05	0.04777651968281151	No
{1=F,H,I, 2=B,D, 3=E, 4=A, 5=C, 6=J, 10=G}	5653.12	1229.87	0.04788097821436178	No
{1=H,I, 2=F, 3=D, 4=B, 5=A, 6=C, 7=E,J, 8=G}	5280.12	940.26	0.05055319647710177	No
{1=H,I, 3=B,D, 5=F, 6=E, 7=A, 8=C, 9=J, 11=G}	4755.88	1069.9	0.05418917985560955	No
{1=F,H, 2=B,D, 3=A,E, 4=C,G, 5=I, 6=J}	6103.04	1689.74	0.04613409227830124	No
{1=F,H,I, 2=B, 3=D, 4=A,E, 5=C, 7=J, 8=G}	5647.23	1165.32	0.04797027001748392	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,J, 6=I, 11=G}	5573.27	1217.93	0.04830544402534878	No
{1=F,H, 2=B,D, 3=A,E, 4=C,G, 5=J, 6=I}	6108.53	1689.74	0.04607569820534735	No
{1=F,H, 2=D, 3=B, 4=A, 5=C,I, 6=G,J, 7=E}	5670.41	1203.97	0.04857571093625578	No
{1=F,H, 2=D, 3=B,I, 4=A, 5=C, 7=E,J, 10=G}	5413.08	1076.44	0.04959513334272841	No
{1=F,H,I, 2=B, 3=D, 4=A, 5=C, 6=J, 7=E, 10=G}	5455.17	1059.08	0.048884791529304444	No
{1=F,H, 2=B,D,I, 3=A, 4=E, 5=C, 6=G,J}	5907.56	1351.39	0.04702353932097962	No
{1=F,H, 2=B,D,I, 4=A,E, 5=C, 6=G, 7=J}	5852.32	1388.58	0.04737329393743857	No
{1=F,H, 2=B,D,I, 3=A, 4=C,E, 5=J, 10=G}	5751.99	1399.62	0.047219866131818805	No
{1=F,H, 2=B,D,I, 3=A,E, 4=C, 6=G, 8=J}	5975.43	1390.0	0.046555079724777126	No
{1=F,H,I, 2=B,D, 3=A, 4=E, 5=C, 7=J, 8=G}	5765.24	1242.03	0.04759595173969641	No
{1=F,H, 2=B,D, 3=A,E, 4=C, 5=I, 6=J, 7=G}	5893.8	1329.29	0.04686358670844556	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,J, 8=I, 10=G}	5599.03	1218.08	0.04823926093031573	No
{1=F,H, 2=B, 3=D, 4=A, 5=C, 6=E, 7=J, 8=G,I}	5445.81	1079.47	0.04938115507554343	No
{0=A,C,G,J, 1=H, 2=D,I, 4=B, 5=F, 6=E}	3547.05	876.21	0.06259935038826303	No
{1=F,H, 2=B,D, 3=A,I, 4=C, 5=E, 6=J, 7=G}	5880.96	1278.11	0.046983699686705585	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=I,J, 6=E, 8=G}	5769.42	1216.58	0.047534537770999113	No
{1=F,H, 2=B, 3=A,D, 4=C, 5=I,J, 6=E, 7=G}	5749.27	1292.02	0.04742527288103597	No
{1=F,H, 2=B,D, 3=A, 4=C,E, 5=G,J, 8=I}	5969.97	1455.11	0.046787205915179784	No
{1=F,H,I, 2=B,D, 4=A,E, 5=C, 6=J, 8=G}	5761.55	1362.64	0.047594839987023234	No
{1=H,I, 2=D, 3=B, 5=F, 6=E, 7=A, 8=C, 9=J, 10=G}	4911.19	893.64	0.05340778787495647	No
{1=F,H,I, 2=D, 3=A, 4=B, 5=C, 6=G, 7=E,J}	5697.65	1061.29	0.048430693855902256	No
{1=H, 2=B,F, 3=A,D, 4=C, 5=I, 7=E, 8=G,J}	5535.0	1418.83	0.04863291058480689	No
{1=F,H, 2=D,I, 3=B, 4=A,E, 5=C, 7=G,J}	5720.88	1247.71	0.048018738732721444	No
{1=F,H,I, 2=B, 3=A,D, 5=C, 6=E,J, 8=G}	5647.75	1323.6	0.04798622729894853	No
{0=A,C,G,J, 1=F,H,I, 2=B,D, 4=E}	3907.81	1189.93	0.05847182401800799	No
{1=F,H, 2=B,D, 3=A,E, 4=C, 5=I, 7=G, 8=J}	5842.26	1333.28	0.04718702679877785	No
{1=F,H, 2=B,D, 3=A, 4=C, 5=E,G,J, 6=I}	5983.44	1493.76	0.046712418586009684	No
{1=F,H,I, 2=B, 3=D, 5=E, 7=A, 8=C, 9=J, 11=G}	5006.37	1029.96	0.052322689108617176	No
{1=H, 3=D, 4=B, 5=F,I, 6=E, 7=A, 8=C, 9=J, 11=G}	4609.42	906.04	0.05555684234595082	No
{1=F,H,I, 2=B,D, 3=A, 4=C,E, 6=G, 7=J}	5995.02	1382.62	0.04645758986929171	No
{1=H, 2=B,I, 3=D, 5=F, 6=E, 7=A, 8=C, 9=J, 11=G}	4796.6	940.55	0.05383677896257677	No
{1=F,H, 2=D, 3=I, 4=B, 5=A, 6=C,E, 7=J, 10=G}	5258.09	1084.83	0.050759658774746655	No
{1=F,H, 2=B,I, 3=D, 4=A, 5=C,E, 6=J, 11=G}	5421.55	1201.08	0.049006291976496856	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=C,E, 7=J, 11=G}	5443.59	1154.39	0.049255088212629625	No
{1=F,H, 3=D,I, 4=B, 5=A, 6=C, 7=E,J, 10=G}	5142.31	1050.76	0.05123903739189769	No
{1=F,H,I, 2=B, 3=A,D, 4=C, 5=J, 6=E, 11=G}	5563.23	1322.91	0.04800029389889117	No
{1=F,H,I, 2=B,D, 4=A, 5=C, 6=J, 7=E,G}	5747.97	1343.48	0.047884933420277505	No
{1=F,H, 2=D,I, 3=B, 4=A, 5=C, 7=E,J, 8=G}	5570.54	1055.56	0.048920783971632235	No
{1=H, 2=D, 4=B, 5=F,I, 6=E, 7=A, 8=C, 9=J, 11=G}	4697.96	908.08	0.05519803129179696	No
