Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=1,J,M, 2=2,A,B,C,L, 3=D,E, 4=I,K,N, 5=F,H, 6=G, 7=O}	1757.03	1073.35	0.10544414022191737	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,E,I, 4=K,N,O, 5=F,H, 8=G}	1810.3	1151.14	0.10296845573724116	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=2, 4=F, 5=E, 6=N, 8=G,J, 9=A, 11=I}	166.03	571.6	0.6260379126450348	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,E,F, 4=I,N, 5=H, 6=G,K, 7=O}	1713.49	1107.3	0.10764537439696048	No
{0=1,B,C,D,H,I,K,L,O, 1=2,M, 2=A,N, 3=F, 5=E, 6=J, 8=G}	478.9	560.9	0.23019984041526137	No
{1=1,J,M, 2=2,B,C,L, 3=A,D,F,I, 4=E,K,N, 5=G, 6=H,O}	1817.66	1210.16	0.10264056388855214	No
{0=1,B,C,D,H,K,L,O, 1=2, 2=A,I,M, 3=E,F, 6=J, 8=N, 9=G}	538.81	720.25	0.21064192202621254	No
{1=1,2,M, 2=B,C,I,L, 3=D, 4=A,K,O, 5=E,H,N, 6=J, 7=F, 8=G}	1505.36	990.06	0.11887347066759217	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,N, 4=I,K,O, 5=E,H, 6=G}	1837.73	1157.44	0.10180425382657284	No
{1=1,J,M, 2=2,A,B,C,L, 3=F,I, 4=E,G, 5=D,N, 7=O, 8=H,K}	1554.6	924.62	0.11619436967383676	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=A,E,I,M, 3=F, 8=G,N}	782.62	784.18	0.15701000894827535	No
{1=1,2,J, 2=C,L,M, 3=B,I, 4=K, 5=D,E, 6=A,H, 7=F,O, 8=G,N}	1370.69	835.74	0.1292532313017773	No
{0=C,D,K,O, 1=1,N, 2=M, 3=B,I,L, 4=2, 5=E, 6=A,H,J, 7=F, 9=G}	861.75	735.55	0.17095600809304232	No
{1=1,2,M, 2=C,K,L,N, 3=B, 4=A, 5=D,E, 7=F,O, 8=H,J, 9=G, 11=I}	1093.15	904.25	0.15703279398109815	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=A,E,M, 3=F,I, 5=G, 8=N}	838.96	779.26	0.1483940820003046	No
{0=B,C,D,H,K,O, 1=1,2, 2=A,I,L, 3=F,N, 5=E,M, 6=J, 8=G}	821.94	775.47	0.17281405123253119	No
{1=1,I,M, 2=2,A,K,L, 3=C,D, 4=B,N, 5=O, 6=F,H, 7=G,J, 8=E}	1470.94	873.3	0.12160593778097505	No
{1=1,J,M, 2=2,L, 3=A,D, 4=K,N, 5=B,E, 6=C,O, 7=F, 8=H, 9=G, 11=I}	1194.05	775.83	0.14733725968626438	No
{0=1,B,C,D,H,K,L,O, 1=2,M, 2=E,I,N, 3=F, 6=J, 7=A, 9=G}	625.2	657.27	0.18714280944369827	No
{1=1,J,M, 2=2,B,L, 3=A,D,I, 4=C,K,N, 5=E,F,H, 6=G,O}	1697.03	1066.51	0.10862544039706123	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=2,A,I,N, 5=E, 6=J, 7=F, 8=G}	548.69	598.2	0.20572331884793268	No
{0=B,C,D,H,K,O, 1=1,2,J, 2=L,M,N, 4=A,E,F,I, 8=G}	1060.25	996.07	0.1425299953213091	No
{1=1,2,N, 2=I,K,L, 3=C,D, 4=A,B,E,F, 5=M,O, 6=H,J, 8=G}	1471.46	1078.96	0.12080580503629715	No
{0=B,D,H,K,L,O, 1=1,2, 2=C,I, 3=N, 4=A,E,F, 5=M, 6=J, 8=G}	429.3	811.95	0.2600309763779599	No
{0=B,C,D,O, 1=1,J,M, 2=2,A,L, 4=H,I,K,N, 5=E, 6=F, 7=G}	1252.06	993.37	0.13149012013566166	No
{1=1,J,M, 2=2,C,L, 3=B,D,F,I, 4=K, 5=E,H,N, 6=A,G, 7=O}	1669.0	1074.26	0.11041168383257648	No
{1=1,J,M, 2=2,L, 4=E,H,I, 5=A,D,N, 6=B,C,F, 7=G,O, 8=K}	1225.5	951.96	0.1425683727783501	No
{0=H,K,L, 1=1,J, 2=2,C,M, 3=B,F, 4=I, 5=D,E,G, 6=A,O, 8=N}	906.68	1008.31	0.15839433802961037	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,N, 4=I,O, 5=E,H, 6=G,K}	1750.97	1027.17	0.10577861985877979	No
{1=1,J,M, 2=2,B,C,L, 3=D,I, 4=F,N,O, 5=A,E,H, 6=G,K}	1698.88	965.09	0.10851447784893586	No
{1=1,2,J, 2=B,C,L, 3=D,F,I,N, 4=A,O, 5=E,H,M, 6=G,K}	1597.08	1133.18	0.11334564851115687	No
{1=1,J,M, 2=2,A,B,C,L, 3=D, 4=I,N, 5=E,F, 6=H,K,O, 8=G}	1562.99	980.74	0.11595185797367212	No
{1=1,J,M, 2=2,B,C,L, 3=A,I, 4=K,N, 5=D,E, 6=F,H,O, 7=G}	1611.85	899.8	0.11269792018299114	No
{0=1,B,C,D,H,K,L,M,O, 1=J, 2=2,N, 3=F,I, 5=E, 6=G, 7=A}	530.3	573.76	0.196995739054862	No
{0=B,C,D,H,K,O, 1=1,J,M, 2=2,L, 3=E,F, 4=A,I,N, 9=G}	1096.45	779.57	0.13943443822155144	No
{1=1,J,M, 2=2,A,B,C,L, 4=I,N, 5=D,E,H, 6=K,O, 7=F, 9=G}	1458.42	1054.57	0.12239183644525241	No
{0=C,D,H,O, 1=1,J,M, 2=2,A,B,L, 3=F, 4=E,I,K, 5=G,N}	1506.53	1023.33	0.11253043447126276	No
{1=1,J,M, 2=2,A,B,C,L, 3=D, 4=I,K,O, 5=E,H,N, 7=F, 9=G}	1642.26	1061.05	0.11145976442355955	No
{1=1,J,M, 2=2,C,L, 3=B,I, 4=N, 5=D,E, 6=A,H,K, 7=F,O, 9=G}	1354.12	901.66	0.13053088140017008	No
{0=B, 1=1,J,M, 2=2,A,C,L, 3=D,I, 4=F,N,O, 5=E,H, 6=G,K}	1575.24	917.16	0.11435036757981012	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 3=I, 4=2,N, 5=E, 6=A,F, 7=G}	675.68	537.43	0.17764493844479065	No
{1=1,J, 2=2,A,B,C,L, 3=D,F,I,N, 4=K,O, 5=E,M, 6=G,H}	1694.63	1105.7	0.10788796127294566	No
{0=1,B,C,D,H,I,K,L,O, 1=2, 2=M,N, 4=A, 5=E, 6=J, 7=F, 8=G}	327.66	530.25	0.3171452618706243	No
{1=1,J,M, 2=2,A,C,L, 3=B,I, 4=K, 5=D,E, 6=F,H,O, 7=G, 8=N}	1541.12	871.18	0.11706486092787174	No
{1=1,I,M, 2=2,A,C,L,N, 3=B, 4=K, 5=D,E, 6=H,O, 7=F,J, 8=G}	1412.33	834.3	0.12441058936720578	No
{1=1,J,M, 2=2,A,C,L, 3=B,I, 5=D,E,N, 6=F,H,K, 7=O, 8=G}	1442.25	1079.82	0.12342994261980622	No
{0=1,B,C,D,H,K,L,O, 1=2,M, 2=A,E,I,N, 3=F, 5=G, 6=J}	803.69	695.36	0.15084278735396897	No
{0=B,C,D,H,K,L,O, 1=1,2, 2=E,I, 3=F,N, 4=A, 5=G,M, 6=J}	488.38	812.2	0.233166278740385	No
{0=H, 1=1,J,N, 2=C,L,M, 3=B,I, 4=2,K, 5=D,E, 6=A,O, 7=F, 8=G}	1499.84	814.46	0.11782285466178251	No
{0=D,H,K,O, 1=1,J,M, 2=2,A,B,C,L, 3=F, 4=I,N, 5=E, 6=G}	1419.32	860.21	0.11376096508513342	No
{1=1,J,M, 2=2,C,L, 3=B,D, 4=I,K, 5=E,H,N, 6=A, 7=F,O, 9=G}	1476.25	925.05	0.12204224354970282	No
{0=B,C,D,H,K,O, 1=1,J, 2=2,A,L,M, 3=F, 4=I, 5=E, 8=G,N}	997.87	691.16	0.15026268906097207	No
{1=1,I,M, 2=2,A,B,C,L, 3=D,F,H, 4=E,N, 5=J,O, 6=G,K}	1709.57	1055.52	0.1068866343556617	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=M, 3=F, 4=I, 5=A,E, 6=G, 8=N}	652.66	586.61	0.18399833410155308	No
{1=1,2,J, 2=B,C,L, 3=D,F, 4=I,O, 5=E,H,M, 6=G,K, 7=A, 8=N}	1459.68	1005.67	0.12275056807149436	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,E,F, 4=K,N,O, 5=H, 8=G, 11=I}	1656.68	1186.63	0.11169265510373627	No
{1=1,J,M, 2=C,K, 3=B,I,L, 4=2,H,N, 5=D,E, 6=A,F,O, 7=G}	1619.53	909.52	0.11213081303548876	No
{0=B, 1=1,J,M, 2=2,A,C,L, 3=D,I, 4=F,K,N,O, 5=E, 6=G,H}	1642.12	1105.02	0.11063375438191093	No
{1=1,J,M, 2=2,B,C,L, 3=A,D,I, 4=K, 5=E,F, 6=H,N, 7=O, 8=G}	1606.76	946.59	0.11364200953764604	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=2,A, 5=E, 6=N, 7=F, 8=J, 9=G, 11=I}	170.47	494.15	0.5977957690478342	No
{0=1,B,C,D,H,I,K,L,O, 1=2,M, 2=A,N, 4=F, 5=E, 6=G,J}	511.99	641.79	0.21683761368739674	No
{0=B,C,D,H,K,O, 1=1,2, 2=E,I,L, 3=F, 5=M, 6=A,J, 8=N, 9=G}	758.85	689.44	0.18640714343342973	No
{1=1,J,M, 2=C,L, 3=B, 4=2,I, 5=D,E, 6=A,H,K,N, 7=F,O, 8=G}	1330.87	848.21	0.13263631208813845	No
{1=1,M, 2=C,K,L, 3=B, 4=2, 5=D,E, 6=A,N, 7=F,O, 8=G,H,J, 11=I}	1042.09	770.21	0.16409108188434815	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2,A,N, 3=F, 4=I, 5=E, 8=G}	766.3	572.68	0.15995048579160992	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I,N, 4=F, 5=E,H, 6=G,K,O}	1700.35	1042.02	0.10802413582431036	No
{0=B,C,D,O, 1=1,J,M, 2=K,L, 3=I, 4=2, 5=E, 6=A,H,N, 7=F, 9=G}	1174.56	686.34	0.1397157813813174	No
{0=H, 1=1,J,M, 2=2,A,C,L, 3=B,I, 4=K,N, 5=D,E, 6=F,O, 7=G}	1591.39	863.49	0.11247541209149987	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I, 4=K,N, 5=E, 6=H,O, 7=G}	1746.47	1077.88	0.10598821432510856	No
{0=B,C,D,H,K,O, 1=1,J,M, 2=2,A,L, 3=F, 4=I, 5=E, 8=G,N}	1036.38	652.81	0.14609867581670488	No
{0=B,C,D,H,K,O, 1=1,2, 2=I,L,M,N, 4=A,E, 6=J, 7=F, 8=G}	864.51	746.79	0.16703777722977026	No
{0=B,C,D,K,O, 1=1,N, 2=I,L,M, 4=2,H, 5=E, 6=A,F,J, 7=G}	924.51	801.71	0.16099285367825905	No
{0=B,C,D,H,O, 1=1,N, 2=K,M, 3=L, 4=2, 5=E, 6=A, 7=F, 8=J, 9=G, 11=I}	693.56	579.53	0.21240846268934652	No
{0=1,B,C,D,H,K,L,O, 1=2,M, 2=I,N, 3=F, 4=A,E, 5=G, 6=J}	715.1	617.09	0.16669093427913895	No
{0=B,C,D,H,O, 1=1,M, 2=K,L, 3=I, 4=2, 5=E, 6=A,F,N, 7=G, 8=J}	987.43	608.16	0.15767332190215438	No
{0=1,B,C,D,H,I,K,L,O, 1=2,M, 2=A,N, 5=E, 6=J, 7=F, 8=G}	394.34	545.81	0.27009046586727914	No
{1=1,J,M, 2=2,A,B,C,L, 3=F, 4=I,K, 5=D,E,H, 6=N, 7=O, 8=G}	1601.41	1065.31	0.11389199122390312	No
{0=B, 1=1,J,N, 2=C,K,M, 3=L, 4=2,H,I, 5=D,E, 6=A,F,O, 7=G}	1462.92	969.32	0.12050926693027537	No
{0=C,D,H,K,L,O, 1=1,M, 2=2,A,B, 3=F, 4=I,N, 5=E, 8=G,J}	523.76	767.41	0.22824974182661653	No
{1=1,2,M, 2=A,B,C,L,N, 3=I, 4=K, 5=D,E, 6=F,H,J,O, 7=G}	1466.89	1070.47	0.12066335246207711	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I, 4=K,N,O, 5=E,H, 6=G}	1849.4	1149.33	0.10127224643728026	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I, 4=K,O, 5=E,F, 6=H,N, 8=G}	1702.81	974.42	0.108326065455267	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I, 4=K,N, 5=E, 6=G,H,O}	1774.34	1082.33	0.10465093717021078	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=A,M, 3=F,I,N, 5=E, 8=G}	736.76	734.03	0.16452930832702906	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I, 4=K,N,O, 6=E,G,H}	1800.81	1164.33	0.10353494576349116	No
{0=1,B,C,D,H,K,L,N,O, 1=2,M, 2=I, 4=A, 5=E, 6=J, 7=F, 9=G}	413.16	500.79	0.2609450845534693	No
{1=1,J,M, 2=2,B,C,L, 3=A,D,F,I, 4=N, 5=E,H, 6=G,K,O}	1693.22	1130.95	0.10866370126089805	No
{0=1,B,C,D,H,K,L,O, 1=J, 2=2,A,M, 3=F, 4=I,N, 5=E, 8=G}	698.1	609.23	0.17212862759558575	No
{0=B, 1=1,2,J, 2=C,I,L, 3=D,F,N, 4=A,E,O, 5=H,M, 6=K, 9=G}	1405.96	988.67	0.1249528048745292	No
{0=B,C,D,H,O, 1=1,J,M, 2=2,L, 3=F,I, 4=A,E,K,N, 5=G}	1353.64	985.58	0.12166920899687306	No
{1=1,J,M, 2=2,C,I,L, 3=B, 4=K,N, 5=D,E,H, 6=A, 7=F,O, 9=G}	1487.69	982.65	0.12078211147543944	No
{1=1,J,M, 2=2,B,C,L, 3=D,F,N, 4=I, 5=A,E,H, 6=G,K,O}	1653.91	1067.14	0.11098447680864619	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2, 3=F, 4=I,N, 5=E, 6=G, 7=A}	723.15	538.69	0.1696760645162739	No
{0=B,C,D,H,K,O, 1=1,M, 2=2,I,L, 4=A,F, 5=E, 6=J, 8=G,N}	853.31	649.83	0.17063379601588322	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=M,N, 3=I, 4=F, 5=E, 6=A,G}	729.55	563.06	0.16663626990757388	No
{0=D,H,O, 1=1,J,M, 2=2,A,B,C,L, 3=F, 4=I,K, 5=E,N, 8=G}	1500.49	944.99	0.11298818584315773	No
{0=1,B,C,D,H,I,K,L,O, 1=M, 2=2, 4=F, 5=E, 6=J,N, 8=G, 9=A}	307.37	570.97	0.34544849812155515	No
{0=B,C,D,G,H,K,O, 1=1,2,M, 2=I,L, 3=N, 4=A,F, 5=E, 6=J}	893.96	630.07	0.16043560119118355	No
{0=B,C,D,H,K,O, 1=1,2,J, 2=A,L,M, 3=F, 4=I, 5=E, 8=G,N}	995.36	693.67	0.15067552561071565	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,E,I, 4=K,N, 5=H, 6=F, 7=G,O}	1734.71	1083.92	0.10629146215542495	No
{0=O, 1=1,J,M, 2=2,A,B,C,L, 3=D,F, 4=I,K, 5=E,H, 6=N, 8=G}	1617.3	1011.53	0.11111434287075402	No
{0=B,C,D,H,K,L,O, 1=1,2,M, 4=A,F, 5=E, 6=N, 8=G,J, 11=I}	106.73	774.28	0.9941194775707907	No
{1=1,M, 2=C,L,N, 3=B,I, 4=2,K, 5=D,E, 6=A,H,J, 7=F,O, 8=G}	1315.88	821.37	0.13249372886012742	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2,A, 3=F, 4=I,N, 5=E, 8=G}	736.61	570.88	0.1656463677341752	No
{0=1,B,C,D,H,I,K,L,O, 1=2, 2=M,N, 3=F, 4=A, 5=E, 6=J, 8=G}	412.23	550.22	0.2613030922751443	No
{0=D,H,O, 1=1,J,M, 2=2,A,B,C,L, 3=F, 4=I,K,N, 5=E, 6=G}	1569.83	1011.23	0.1088397703733279	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I,N, 4=O, 5=E,H, 6=G,K}	1777.38	1136.51	0.10440597559265954	No
{1=1,J,M, 2=2,B,C,L,N, 3=D,F, 4=I,O, 5=A,E,H, 6=G,K}	1724.01	992.07	0.10729519321702034	No
{0=B,C,D,H,K,L,O, 1=1,J, 2=2,A,M, 3=F, 4=E,I, 5=G, 8=N}	632.04	804.75	0.19445966395774752	No
{0=B,C,D,H,K,O, 1=1,M, 2=2,I,L, 3=N, 4=A,F, 5=E, 6=J, 8=G}	924.05	627.56	0.15895772042423648	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=A,I,M,N, 3=F, 4=E, 5=G}	891.13	706.46	0.14069932734668275	No
{0=B,C,D,H,K,O, 1=1,2,J, 2=L,M,N, 3=F, 4=A,E,I, 9=G}	1055.29	841.36	0.14325570550410074	No
{0=1,B,C,D,H,K,L,O, 1=M, 3=I, 4=2,N, 5=E, 6=A,F,J, 7=G}	489.3	673.4	0.22913786769087277	No
{0=K, 1=1,J,M, 2=2,A,B,C,L, 3=D,E,F, 4=I,N,O, 5=H, 8=G}	1676.6	1119.91	0.10644768058379483	No
{1=1,2,J, 2=B,L,M,N, 3=D,I, 4=C,F, 5=E,H, 6=A,G,K,O}	1579.32	1028.23	0.11502901047460165	No
{0=H, 1=1,2,M, 2=C,I,L,N, 3=B, 4=A,K, 5=D,E, 6=J,O, 7=F, 8=G}	1383.39	857.59	0.12532076731399763	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=M, 3=F, 4=I, 5=E,G, 7=A, 8=N}	654.46	607.96	0.18420015538902748	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=M, 3=F,I, 5=E,G, 7=A, 8=N}	680.87	705.3	0.17811349291536108	No
{0=C,D,H,K,O, 1=1,J,M, 2=2,A,B,L, 3=F,N, 4=I, 5=E, 8=G}	1272.65	797.52	0.12432662818089717	No
{1=1,J,M, 2=2,B,C,L, 3=A,D,I, 4=K,N,O, 5=E, 6=F,H, 7=G}	1723.31	1040.34	0.10701606528899686	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I, 4=K,N, 5=E,H, 6=O, 7=F, 8=G}	1654.72	951.02	0.11051568440737125	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I, 4=E,K,N, 6=F,H, 7=G,O}	1685.01	1078.55	0.10879024041345066	No
{1=1,2,M, 2=C,K,L, 3=B, 4=H, 5=D,E, 6=N, 7=A,F,O, 8=J, 9=G, 11=I}	1074.3	858.49	0.16027449550194983	No
{1=1,J,M, 2=2,A,C,L, 3=D,E,I, 4=K,N, 5=B,F,H, 6=O, 8=G}	1669.33	1063.6	0.10995577422820588	No
{1=1,J,M, 2=C,L, 3=B,I, 4=2,K,N, 5=D,E, 6=A,F,H, 7=G,O}	1520.13	836.05	0.11849805788163101	No
{1=1,J,M, 2=2,A,C,L, 3=B,I, 4=K,N, 5=D,E,F, 6=H,O, 8=G}	1590.89	984.1	0.11401257000077422	No
{0=B,K,O, 1=1,2, 2=C,L,M,N, 3=I, 4=A, 5=D,E, 6=F,H,J, 7=G}	1017.14	952.79	0.1531546636137473	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F, 4=I,K,N,O, 5=E, 6=G,H}	1803.1	1171.63	0.10346648408607646	No
{0=1,B,C,D,H,K,L,O, 1=2,J, 2=A,I,M, 4=F, 5=E, 8=G,N}	671.07	657.57	0.17827415275671685	No
{0=1,B,C,D,H,K,L,O, 1=2,M, 4=A,F, 5=E, 6=N, 8=G,J, 11=I}	229.32	651.7	0.45871110958069927	No
{0=H,K,O, 1=1,2,M, 2=C,I,L, 3=B,N, 4=A,F, 5=D,E, 6=J, 8=G}	1213.61	790.15	0.13213387659626685	No
{0=B,C,D,H,K,L,O, 1=1,2, 2=I,M,N, 3=E, 4=A,F, 6=J, 8=G}	478.69	781.0	0.24159296781599995	No
{0=K,L, 1=1,J,M, 2=2,A,C, 3=B,I, 4=N, 5=D,E, 6=F,H,O, 7=G}	968.26	1004.01	0.15140872631902438	No
{1=1,J,M, 2=2,A,B,C,L, 3=D, 4=I,K,N,O, 5=E,H, 7=F, 9=G}	1656.65	1107.96	0.11062698033450392	No
{0=B,C,D,H,K,O, 1=1,J, 2=2,A,L,M, 4=I, 5=E, 7=F, 8=G,N}	913.3	685.3	0.16144412453258583	No
{1=1,J,M, 2=A,C,L, 3=B,I, 4=2,K, 5=D,E, 6=H,N, 7=F,O, 8=G}	1499.26	790.97	0.11972705640682352	No
{1=1,J,M, 2=2,A,C,L, 3=B,I, 4=K, 5=D,E,F, 6=H,N, 7=O, 8=G}	1535.73	961.37	0.11759410089115	No
{0=C,D,H,K,O, 1=1,J,M, 2=B,L, 3=I, 4=2,N, 5=E, 6=A,F, 7=G}	1196.96	590.92	0.13082057679347803	No
{0=B,C,D,O, 1=1,J,N, 2=K,M, 3=L, 4=2,H, 5=E, 6=A,F,I, 7=G}	1189.02	803.28	0.13629429259108122	No
{0=B,K,L, 1=1,J,M, 2=2,C,N, 3=D,F, 4=I,O, 5=E,H, 6=G, 7=A}	989.88	944.86	0.14936880267732303	No
{1=1,2,M, 2=B,C,I,L,N, 3=D, 4=A,K,O, 5=E,H, 6=J, 7=F, 8=G}	1549.44	1000.4	0.1158888158510769	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,H, 4=E,G,N,O, 8=I,K}	1680.79	1203.3	0.1095713608499144	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F, 4=I,N, 5=E,H, 6=G,K, 7=O}	1654.42	963.82	0.11079100565743005	No
{0=1,B,C,D,H,I,K,L,O, 2=M, 4=2, 5=E, 6=A,J,N, 7=F, 9=G}	222.96	586.36	0.4525752014245111	No
{1=1,M, 2=C,L, 3=B, 4=2,K, 5=D,E, 6=A,N, 7=F,O, 8=H,J, 9=G, 11=I}	925.45	710.05	0.18154402502630704	No
{1=1,2, 2=B,C,L, 3=I,N, 4=A,K, 5=D,E,M, 6=F,H,J,O, 7=G}	1274.16	1162.12	0.13519772449190515	No
{0=1,B,C,D,H,K,L,O, 1=2,J,N, 2=M, 3=I, 4=A, 5=E, 7=F, 8=G}	654.14	526.26	0.1805685877271933	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2, 3=I, 4=F,N, 5=A,E, 6=G}	754.22	588.32	0.16298513311526253	No
{1=1,M, 2=2,A,C,L, 3=B,I, 4=K,N, 5=D,E, 6=H,J,O, 7=F, 8=G}	1363.18	899.84	0.12846613685744815	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2,A, 4=F,I,N, 5=E, 6=G}	769.7	688.71	0.15953375218189855	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,E,F, 4=I,K,N, 6=H, 7=O, 9=G}	1698.6	1194.08	0.1086739712101924	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=A, 4=2, 5=E, 6=N, 7=F, 8=J, 9=G, 11=I}	175.34	435.15	0.5807040326098053	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=2,A, 3=E,F, 6=N, 8=G,J, 11=I}	340.93	681.18	0.31880805658843336	No
{1=1,J,M, 2=2,C,L, 3=B,I, 4=K,N, 5=D,E, 6=A,F,H,O, 7=G}	1541.89	916.0	0.11718695857690226	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I,N, 4=K,O, 5=E,F, 6=H, 8=G}	1746.09	1029.33	0.10590390121610092	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=A, 3=I, 4=2,N, 5=E, 6=F, 7=G}	730.89	459.34	0.1652696108498633	No
{1=1,M, 2=B,C,L, 3=A,I, 4=2,K, 5=D,E, 6=F,H,N,O, 7=G, 8=J}	1332.39	885.05	0.1312096809784607	No
{1=1,J,M, 2=2,B,L, 3=D, 4=C,F,I,N,O, 5=E,H, 6=G,K, 7=A}	1606.22	1024.53	0.11412899513902627	No
{1=1,J,M, 2=2,L, 3=I, 4=E, 5=A,D,N, 6=B,C,F,H, 7=G,O, 8=K}	1211.45	880.87	0.14378793464042966	No
{1=1,J,M, 2=2,B,C,L, 3=D,F,I, 4=N,O, 5=A,E,H, 6=K, 8=G}	1665.8	1041.45	0.11045018592227333	No
{0=1,B,C,D,H,K,L,O, 1=J,N, 2=M, 3=I, 4=2, 5=E, 6=A,F, 8=G}	654.95	467.32	0.180691345159517	No
{1=1,2,M, 2=A,C,L,N, 3=B,I, 4=K, 5=D,E, 6=F,H,J, 7=G,O}	1411.27	930.93	0.12464788648236083	No
{0=1,B,C,D,H,K,L,O, 1=J,M, 2=2, 3=F,I, 4=N, 5=A,E, 6=G}	776.09	629.7	0.15946437243029996	No
{1=1,J,M, 2=2,B,C,L, 3=A,D,I, 4=K,N,O, 5=E,F, 6=H, 8=G}	1717.1	1043.39	0.10751633138095099	No
{0=K,O, 1=1,J,M, 2=2,L, 3=F,I, 4=E,G,N, 5=A,D, 6=B,C, 8=H}	1314.3	806.71	0.12781712447911459	No
{0=B, 1=1,J,M, 2=2,A,C,L, 3=D, 4=F,I,N,O, 5=E,H, 6=G,K}	1548.83	970.79	0.11605834822248882	No
{0=B,C,D,H,O, 1=1,J,M, 2=2,A,L, 3=F, 4=I,K,N, 5=E, 6=G}	1297.82	855.82	0.12594409492854647	No
{0=D,H,K,O, 1=1,M, 2=A,B,C,L, 4=2, 5=E, 6=N, 7=F, 8=J, 9=G, 11=I}	803.11	611.84	0.18204115048895486	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F, 4=I,K, 5=E, 6=H,N, 7=O, 8=G}	1637.82	1007.67	0.11204884353140147	No
{0=1,B,C,D,H,K,L,O, 1=2,M, 4=A,I,N, 5=E, 6=J, 7=F, 8=G}	435.0	592.29	0.2536602383310574	No
{0=C,D,H,O, 1=1,J,M, 2=B,L, 3=I, 4=2,N, 5=E, 6=A,F,K, 7=G}	1260.7	747.34	0.12997146126609302	No
{1=1,J,M, 2=C,K,L, 3=B,I, 4=2, 5=D,E, 6=A,F,H,N,O, 9=G}	1554.15	993.56	0.11693590731199807	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,F,I, 4=E,K, 5=G, 6=H,N, 7=O}	1776.75	1130.93	0.10462089627992872	No
{0=1,B,C,D,H,K,L,O, 1=M, 2=2,A, 3=F, 5=E, 6=N, 8=G,J, 11=I}	281.86	596.64	0.3784259598973099	No
{0=C,D,H,O, 1=1,J,M, 2=2,A,L, 3=B,I, 4=K, 5=E, 7=F, 8=G,N}	1265.28	733.43	0.12979586127511425	No
{1=1,J,M, 2=2,A,B,C,L, 3=D,I, 4=N,O, 5=E, 6=F,H,K, 7=G}	1650.79	1043.36	0.11065364388684037	No
{0=H, 1=1,M, 2=2,A,C,L, 3=B, 4=K,N, 5=D,E, 6=F,O, 8=J, 9=G, 11=I}	1084.86	799.07	0.15528521008868412	No
{1=1,J,M, 2=2,B,C,L,N, 3=D,F,I, 4=K,O, 5=A,E, 6=G, 7=H}	1797.61	1096.83	0.10378321997889792	No
{0=1,B,C,D,H,I,K,L,O, 1=M, 4=2,A,N, 5=E, 6=J, 7=F, 8=G}	343.87	534.48	0.3059512989534235	No
{1=1,J,M, 2=2,L, 3=F,I, 4=E,G,N, 5=D, 6=B,C, 7=A,O, 8=H,K}	1309.14	807.03	0.13537786460781823	No
{0=D,O, 1=1,J,M, 2=2,A,B,C,L, 3=I,N, 4=F, 5=E,H, 6=G,K}	1527.97	895.94	0.11234233140890604	No
